3,42,1755.0,891.5,1998.0,1291.5
4,42,837.5,937.5,997.5,1153.5
5,42,768.5,614.5,858.5,870.5
6,42,981.5,73.5,1173.5,223.5
7,42,124.5,466.5,220.5,658.5
8,42,450.5,282.5,540.5,482.5
0,43,882.5,281.5,1082.5,481.5
1,43,65.5,1127.5,257.5,1415.5
2,43,306.5,367.5,522.5,687.5
3,43,1757.0,896.5,2000.0,1296.5
4,43,841.5,932.5,1001.5,1148.5
5,43,763.5,617.5,853.5,873.5
6,43,981.5,73.5,1173.5,223.5
7,43,118.5,469.5,214.5,661.5
8,43,454.5,279.5,544.5,479.5
0,44,940.5,188.5,1260.5,572.5
1,44,65.5,1127.5,257.5,1415.5
2,44,306.5,367.5,522.5,687.5
3,44,1759.0,901.5,2002.0,1301.5
4,44,845.5,926.5,1005.5,1142.5
5,44,758.5,620.5,848.5,876.5
6,44,980.5,73.5,1172.5,223.5
7,44,113.5,474.5,209.5,666.5
8,44,458.5,277.5,548.5,477.5
0,45,942.5,188.5,1262.5,572.5
1,45,65.5,1127.5,257.5,1415.5
2,45,306.5,367.5,522.5,687.5
3,45,1759.0,904.5,2002.0,1304.5
4,45,849.5,920.5,1009.5,1136.5
5,45,778.5,623.5,922.5,911.5
6,45,980.5,73.5,1172.5,223.5
7,45,107.5,478.5,203.5,670.5
8,45,461.5,276.5,551.5,476.5
0,46,944.5,187.5,1264.5,571.5
1,46,65.5,1127.5,257.5,1415.5
2,46,306.5,367.5,522.5,687.5
3,46,1759.0,908.5,2002.0,1308.5
4,46,852.5,914.5,1012.5,1130.5
5,46,774.5,626.5,918.5,914.5
6,46,980.5,73.5,1172.5,223.5
7,46,101.5,482.5,197.5,674.5
8,46,465.5,276.5,555.5,476.5
0,47,947.5,187.5,1267.5,571.5
1,47,65.5,1127.5,257.5,1415.5
2,47,306.5,367.5,522.5,687.5
3,47,1760.0,913.5,2003.0,1313.5
4,47,855.5,910.5,1015.5,1126.5
5,47,769.5,629.5,913.5,917.5
6,47,980.5,73.5,1172.5,223.5
7,47,94.5,485.5,190.5,677.5
8,47,469.5,275.5,559.5,475.5
0,48,947.5,187.5,1267.5,571.5
1,48,65.5,1127.5,257.5,1415.5
2,48,306.5,367.5,522.5,687.5
3,48,1760.0,913.5,2003.0,1313.5
4,48,855.5,910.5,1015.5,1126.5
5,48,769.5,629.5,913.5,917.5
6,48,980.5,73.5,1172.5,223.5
7,48,94.5,485.5,190.5,677.5
8,48,469.5,275.5,559.5,475.5
0,49,949.5,186.5,1269.5,570.5
1,49,65.5,1127.5,257.5,1415.5
2,49,306.5,367.5,522.5,687.5
3,49,1762.0,918.5,2005.0,1318.5
4,49,858.5,906.5,1018.5,1122.5
5,49,765.5,632.5,909.5,920.5
6,49,980.5,73.5,1172.5,223.5
7,49,88.5,488.5,184.5,680.5
8,49,472.5,275.5,562.5,475.5
0,50,951.5,184.5,1271.5,568.5
1,50,65.5,1127.5,257.5,1415.5
2,50,306.5,367.5,522.5,687.5
3,50,1763.0,923.5,2006.0,1323.5
4,50,862.5,903.5,1022.5,1119.5
5,50,761.5,636.5,905.5,924.5
6,50,980.5,73.5,1172.5,223.5
7,50,81.5,490.5,177.5,682.5
8,50,476.5,275.5,566.5,475.5
0,51,954.5,182.5,1274.5,566.5
1,51,65.5,1127.5,257.5,1415.5
2,51,306.5,367.5,522.5,687.5
3,51,1763.0,929.5,2006.0,1329.5
4,51,866.5,900.5,1026.5,1116.5
5,51,757.5,639.5,901.5,927.5
6,51,980.5,73.5,1172.5,223.5
7,51,74.5,491.5,170.5,683.5
8,51,479.5,274.5,569.5,474.5
0,52,956.5,179.5,1276.5,563.5
1,52,65.5,1127.5,257.5,1415.5
2,52,306.5,367.5,522.5,687.5
3,52,1764.0,936.5,2007.0,1336.5
4,52,870.5,896.5,1030.5,1112.5
5,52,753.5,642.5,897.5,930.5
6,52,980.5,73.5,1172.5,223.5
7,52,67.5,492.5,163.5,684.5
8,52,482.5,273.5,572.5,473.5
0,53,959.5,177.5,1279.5,561.5
1,53,65.5,1127.5,257.5,1415.5
2,53,306.5,367.5,522.5,687.5
3,53,1765.0,943.5,2008.0,1343.5
4,53,875.5,892.5,1035.5,1108.5
5,53,749.5,646.5,893.5,934.5
6,53,980.5,73.5,1172.5,223.5
7,53,61.5,493.5,157.5,685.5
8,53,485.5,271.5,575.5,471.5
9,53,1827.5,491.5,1917.5,707.5
0,54,959.5,177.5,1279.5,561.5
1,54,65.5,1127.5,257.5,1415.5
2,54,306.5,367.5,522.5,687.5
3,54,1765.0,943.5,2008.0,1343.5
4,54,875.5,892.5,1035.5,1108.5
5,54,749.5,646.5,893.5,934.5
6,54,980.5,73.5,1172.5,223.5
7,54,61.5,493.5,157.5,685.5
8,54,485.5,271.5,575.5,471.5
9,54,1827.5,491.5,1917.5,707.5
0,55,962.5,175.5,1282.5,559.5
1,55,65.5,1127.5,257.5,1415.5
2,55,306.5,367.5,522.5,687.5
3,55,1765.0,943.5,2008.0,1343.5
4,55,879.5,887.5,1039.5,1103.5
5,55,745.5,649.5,889.5,937.5
6,55,980.5,73.5,1172.5,223.5
7,55,55.5,494.5,151.5,686.5
8,55,487.5,269.5,577.5,469.5
9,55,1826.5,494.5,1916.5,710.5
0,56,965.5,174.5,1285.5,558.5
1,56,65.5,1127.5,257.5,1415.5
2,56,306.5,367.5,522.5,687.5
3,56,1765.0,943.5,2008.0,1343.5
4,56,883.5,882.5,1043.5,1098.5
5,56,741.5,653.5,885.5,941.5
6,56,980.5,73.5,1172.5,223.5
7,56,48.5,497.5,144.5,689.5
8,56,490.5,266.5,580.5,466.5
9,56,1825.5,497.5,1915.5,713.5
0,57,968.5,173.5,1288.5,557.5
1,57,65.5,1127.5,257.5,1415.5
2,57,306.5,367.5,522.5,687.5
3,57,1765.0,943.5,2008.0,1343.5
4,57,886.5,877.5,1046.5,1093.5
5,57,737.5,656.5,881.5,944.5
6,57,980.5,73.5,1172.5,223.5
7,57,42.5,501.5,138.5,693.5
8,57,492.5,264.5,582.5,464.5
9,57,1824.5,500.5,1914.5,716.5
0,58,971.5,173.5,1291.5,557.5
1,58,65.5,1127.5,257.5,1415.5
2,58,306.5,367.5,522.5,687.5
3,58,1765.0,943.5,2008.0,1343.5
4,58,890.5,871.5,1050.5,1087.5
5,58,733.5,660.5,877.5,948.5
6,58,980.5,73.5,1172.5,223.5
7,58,36.5,505.5,132.5,697.5
8,58,494.5,261.5,584.5,461.5
9,58,1824.5,502.5,1914.5,718.5
10,58,1523.5,72.5,1651.5,222.5
0,59,974.5,172.5,1294.5,556.5
1,59,65.5,1127.5,257.5,1415.5
2,59,306.5,367.5,522.5,687.5
3,59,1765.0,943.5,2008.0,1343.5
4,59,893.5,866.5,1053.5,1082.5
5,59,729.5,663.5,873.5,951.5
6,59,980.5,73.5,1172.5,223.5
7,59,29.5,509.5,125.5,701.5
8,59,497.5,259.5,587.5,459.5
9,59,1824.5,503.5,1914.5,719.5
10,59,1525.5,71.5,1653.5,221.5
0,60,974.5,172.5,1294.5,556.5
1,60,65.5,1127.5,257.5,1415.5
2,60,306.5,367.5,522.5,687.5
3,60,1765.0,943.5,2008.0,1343.5
4,60,893.5,866.5,1053.5,1082.5
5,60,729.5,663.5,873.5,951.5
6,60,980.5,73.5,1172.5,223.5
7,60,29.5,509.5,125.5,701.5
8,60,497.5,259.5,587.5,459.5
9,60,1824.5,503.5,1914.5,719.5
10,60,1525.5,71.5,1653.5,221.5
0,61,977.5,172.5,1297.5,556.5
1,61,65.5,1127.5,257.5,1415.5
2,61,306.5,367.5,522.5,687.5
3,61,1765.0,943.5,2008.0,1343.5
4,61,897.5,861.5,1057.5,1077.5
5,61,725.5,667.5,869.5,955.5
6,61,980.5,73.5,1172.5,223.5
7,61,22.5,512.5,118.5,704.5
8,61,499.5,258.5,589.5,458.5
9,61,1824.5,504.5,1914.5,720.5
10,61,1526.5,70.5,1654.5,220.5
0,62,981.5,171.5,1301.5,555.5
1,62,65.5,1127.5,257.5,1415.5
2,62,306.5,367.5,522.5,687.5
3,62,1765.0,943.5,2008.0,1343.5
4,62,893.5,914.5,1073.5,1274.5
5,62,721.5,671.5,865.5,959.5
6,62,980.5,73.5,1172.5,223.5
7,62,14.5,515.5,110.5,707.5
8,62,502.5,257.5,592.5,457.5
9,62,1823.5,504.5,1913.5,720.5
10,62,1527.5,69.5,1655.5,219.5
0,63,985.5,169.5,1305.5,553.5
1,63,65.5,1127.5,257.5,1415.5
2,63,306.5,367.5,522.5,687.5
3,63,1765.0,943.5,2008.0,1343.5
4,63,896.5,910.5,1076.5,1270.5
5,63,717.5,675.5,861.5,963.5
6,63,980.5,73.5,1172.5,223.5
7,63,6.5,517.5,102.5,709.5
8,63,505.5,257.5,595.5,457.5
9,63,1823.5,505.5,1913.5,721.5
10,63,1528.5,69.5,1656.5,219.5
0,64,988.5,167.5,1308.5,551.5
1,64,65.5,1127.5,257.5,1415.5
2,64,306.5,367.5,522.5,687.5
3,64,1765.0,943.5,2008.0,1343.5
4,64,900.5,906.5,1080.5,1266.5
5,64,712.5,679.5,856.5,967.5
6,64,980.5,73.5,1172.5,223.5
7,64,-0.5,519.5,95.5,711.5
8,64,508.5,257.5,598.5,457.5
9,64,1822.5,506.5,1912.5,722.5
10,64,1529.5,69.5,1657.5,219.5
0,65,991.5,164.5,1311.5,548.5
1,65,65.5,1127.5,257.5,1415.5
2,65,306.5,367.5,522.5,687.5
3,65,1765.0,943.5,2008.0,1343.5
4,65,903.5,902.5,1083.5,1262.5
5,65,707.5,683.5,851.5,971.5
6,65,980.5,73.5,1172.5,223.5
7,65,-7.5,520.5,88.5,712.5
8,65,512.5,257.5,602.5,457.5
9,65,1821.5,509.5,1911.5,725.5
10,65,1530.5,69.5,1658.5,219.5
0,66,991.5,164.5,1311.5,548.5
1,66,65.5,1127.5,257.5,1415.5
2,66,306.5,367.5,522.5,687.5
3,66,1765.0,943.5,2008.0,1343.5
4,66,903.5,902.5,1083.5,1262.5
5,66,707.5,683.5,851.5,971.5
6,66,980.5,73.5,1172.5,223.5
7,66,-7.5,520.5,88.5,712.5
8,66,512.5,257.5,602.5,457.5
9,66,1821.5,509.5,1911.5,725.5
10,66,1530.5,69.5,1658.5,219.5
0,67,993.5,162.5,1313.5,546.5
1,67,65.5,1127.5,257.5,1415.5
2,67,306.5,367.5,522.5,687.5
3,67,1765.0,943.5,2008.0,1343.5
4,67,906.5,898.5,1086.5,1258.5
5,67,702.5,687.5,846.5,975.5
6,67,980.5,73.5,1172.5,223.5
7,67,-13.5,520.5,82.5,712.5
8,67,517.5,257.5,607.5,457.5
9,67,1821.5,512.5,1911.5,728.5
10,67,1532.5,69.5,1660.5,219.5
0,68,996.5,160.5,1316.5,544.5
1,68,65.5,1127.5,257.5,1415.5
2,68,306.5,367.5,522.5,687.5
3,68,1765.0,943.5,2008.0,1343.5
4,68,909.5,893.5,1089.5,1253.5
5,68,698.5,691.5,842.5,979.5
6,68,980.5,73.5,1172.5,223.5
7,68,-20.5,522.5,75.5,714.5
8,68,521.5,256.5,611.5,456.5
9,68,1820.5,516.5,1910.5,732.5
10,68,1534.5,68.5,1662.5,218.5
0,69,998.5,159.5,1318.5,543.5
1,69,65.5,1127.5,257.5,1415.5
2,69,306.5,367.5,522.5,687.5
3,69,1765.0,943.5,2008.0,1343.5
4,69,913.5,889.5,1093.5,1249.5
5,69,694.5,694.5,838.5,982.5
6,69,980.5,73.5,1172.5,223.5
7,69,-25.5,523.5,70.5,715.5
8,69,496.5,254.5,646.5,454.5
9,69,1817.5,520.5,1907.5,736.5
10,69,1535.5,67.5,1663.5,217.5
0,70,1000.5,159.5,1320.5,543.5
1,70,65.5,1127.5,257.5,1415.5
2,70,306.5,367.5,522.5,687.5
3,70,1765.0,943.5,2008.0,1343.5
4,70,916.5,885.5,1096.5,1245.5
5,70,690.5,698.5,834.5,986.5
6,70,980.5,73.5,1172.5,223.5
7,70,-25.5,523.5,70.5,715.5
8,70,500.5,252.5,650.5,452.5
9,70,1814.5,523.5,1904.5,739.5
10,70,1537.5,66.5,1665.5,216.5
0,71,1003.5,159.5,1323.5,543.5
1,71,65.5,1127.5,257.5,1415.5
2,71,306.5,367.5,522.5,687.5
3,71,1765.0,943.5,2008.0,1343.5
4,71,920.5,880.5,1100.5,1240.5
5,71,686.5,702.5,830.5,990.5
6,71,980.5,73.5,1172.5,223.5
7,71,-25.5,523.5,70.5,715.5
8,71,503.5,249.5,653.5,449.5
9,71,1812.5,527.5,1902.5,743.5
10,71,1538.5,64.5,1666.5,214.5
0,72,1003.5,159.5,1323.5,543.5
1,72,65.5,1127.5,257.5,1415.5
2,72,306.5,367.5,522.5,687.5
3,72,1765.0,943.5,2008.0,1343.5
4,72,920.5,880.5,1100.5,1240.5
5,72,686.5,702.5,830.5,990.5
6,72,980.5,73.5,1172.5,223.5
7,72,-25.5,523.5,70.5,715.5
8,72,503.5,249.5,653.5,449.5
9,72,1812.5,527.5,1902.5,743.5
10,72,1538.5,64.5,1666.5,214.5
0,73,1005.5,158.5,1325.5,542.5
1,73,65.5,1127.5,257.5,1415.5
2,73,306.5,367.5,522.5,687.5
3,73,1765.0,943.5,2008.0,1343.5
4,73,924.5,875.5,1104.5,1235.5
5,73,682.5,706.5,826.5,994.5
6,73,980.5,73.5,1172.5,223.5
7,73,-25.5,523.5,70.5,715.5
8,73,506.5,246.5,656.5,446.5
9,73,1810.5,531.5,1900.5,747.5
10,73,1540.5,62.5,1668.5,212.5
0,74,1007.5,158.5,1327.5,542.5
1,74,65.5,1127.5,257.5,1415.5
2,74,306.5,367.5,522.5,687.5
3,74,1765.0,943.5,2008.0,1343.5
4,74,929.5,871.5,1109.5,1231.5
5,74,677.5,709.5,821.5,997.5
6,74,980.5,73.5,1172.5,223.5
7,74,-25.5,523.5,70.5,715.5
8,74,510.5,244.5,660.5,444.5
9,74,1809.5,534.5,1899.5,750.5
10,74,1541.5,61.5,1669.5,211.5
0,75,1009.5,157.5,1329.5,541.5
1,75,65.5,1127.5,257.5,1415.5
2,75,306.5,367.5,522.5,687.5
3,75,1765.0,943.5,2008.0,1343.5
4,75,932.5,867.5,1112.5,1227.5
5,75,672.5,713.5,816.5,1001.5
6,75,980.5,73.5,1172.5,223.5
7,75,-25.5,523.5,70.5,715.5
8,75,513.5,242.5,663.5,442.5
9,75,1807.5,536.5,1897.5,752.5
10,75,1542.5,60.5,1670.5,210.5
0,76,1011.5,155.5,1331.5,539.5
1,76,65.5,1127.5,257.5,1415.5
2,76,306.5,367.5,522.5,687.5
3,76,1765.0,943.5,2008.0,1343.5
4,76,935.5,863.5,1115.5,1223.5
5,76,668.5,717.5,812.5,1005.5
6,76,980.5,73.5,1172.5,223.5
7,76,-25.5,523.5,70.5,715.5
8,76,517.5,240.5,667.5,440.5
9,76,1806.5,537.5,1896.5,753.5
10,76,1543.5,59.5,1671.5,209.5
0,77,1014.5,153.5,1334.5,537.5
1,77,65.5,1127.5,257.5,1415.5
2,77,306.5,367.5,522.5,687.5
3,77,1765.0,943.5,2008.0,1343.5
4,77,938.5,860.5,1118.5,1220.5
5,77,663.5,720.5,807.5,1008.5
6,77,980.5,73.5,1172.5,223.5
7,77,-25.5,523.5,70.5,715.5
8,77,520.5,239.5,670.5,439.5
9,77,1805.5,538.5,1895.5,754.5
10,77,1544.5,59.5,1672.5,209.5
0,78,1014.5,153.5,1334.5,537.5
1,78,65.5,1127.5,257.5,1415.5
2,78,306.5,367.5,522.5,687.5
3,78,1765.0,943.5,2008.0,1343.5
4,78,938.5,860.5,1118.5,1220.5
5,78,663.5,720.5,807.5,1008.5
6,78,980.5,73.5,1172.5,223.5
7,78,-25.5,523.5,70.5,715.5
8,78,520.5,239.5,670.5,439.5
9,78,1805.5,538.5,1895.5,754.5
10,78,1544.5,59.5,1672.5,209.5
0,79,1016.5,151.5,1336.5,535.5
1,79,65.5,1127.5,257.5,1415.5
2,79,306.5,367.5,522.5,687.5
3,79,1765.0,943.5,2008.0,1343.5
4,79,941.5,857.5,1121.5,1217.5
5,79,659.5,724.5,803.5,1012.5
6,79,980.5,73.5,1172.5,223.5
7,79,-25.5,523.5,70.5,715.5
8,79,523.5,239.5,673.5,439.5
9,79,1804.5,539.5,1894.5,755.5
10,79,1545.5,59.5,1673.5,209.5
0,80,1019.5,149.5,1339.5,533.5
1,80,65.5,1127.5,257.5,1415.5
2,80,306.5,367.5,522.5,687.5
3,80,1765.0,943.5,2008.0,1343.5
4,80,944.5,854.5,1124.5,1214.5
5,80,655.5,728.5,799.5,1016.5
6,80,980.5,73.5,1172.5,223.5
7,80,-25.5,523.5,70.5,715.5
8,80,526.5,239.5,676.5,439.5
9,80,1803.5,540.5,1893.5,756.5
10,80,1546.5,58.5,1674.5,208.5
0,81,1022.5,147.5,1342.5,531.5
1,81,65.5,1127.5,257.5,1415.5
2,81,306.5,367.5,522.5,687.5
3,81,1765.0,943.5,2008.0,1343.5
4,81,948.5,849.5,1128.5,1209.5
5,81,650.5,732.5,794.5,1020.5
6,81,980.5,73.5,1172.5,223.5
7,81,-25.5,523.5,70.5,715.5
8,81,529.5,239.5,679.5,439.5
9,81,1802.5,541.5,1892.5,757.5
10,81,1547.5,58.5,1675.5,208.5
0,82,1025.5,146.5,1345.5,530.5
1,82,65.5,1127.5,257.5,1415.5
2,82,306.5,367.5,522.5,687.5
3,82,1765.0,943.5,2008.0,1343.5
4,82,952.5,844.5,1132.5,1204.5
5,82,646.5,735.5,790.5,1023.5
6,82,980.5,73.5,1172.5,223.5
7,82,-25.5,523.5,70.5,715.5
8,82,532.5,239.5,682.5,439.5
9,82,1800.5,544.5,1890.5,760.5
10,82,1549.5,58.5,1677.5,208.5
11,82,1651.5,970.0,1747.5,1195.0
0,83,1027.5,146.5,1347.5,530.5
1,83,65.5,1127.5,257.5,1415.5
2,83,306.5,367.5,522.5,687.5
3,83,1765.0,943.5,2008.0,1343.5
4,83,956.5,839.5,1136.5,1199.5
5,83,642.5,740.5,786.5,1028.5
6,83,980.5,73.5,1172.5,223.5
7,83,-25.5,523.5,70.5,715.5
